ano,dia,n_questao,texto
2009,1,Questão 23,"Cerca de 1% do lixo urbano é constituído por 
resíduos sólidos contendo elementos tóxicos. Entre esses 
elementos estão metais pesados como o cádmio, o 
chumbo e o mercúrio, componentes de pilhas e baterias, 
que são perigosos à saúde humana e ao meio ambiente. 
Quando descartadas em lixos comuns, pilhas e baterias 
vão para aterros sanitários ou lixões a céu aberto, e o 
vazamento de seus componentes contamina o solo, os rios 
e o lençol freático, atingindo a flora e a fauna. Por serem 
bioacumulativos e não biodegradáveis, esses metais 
chegam de forma acumulada aos seres humanos, por meio 
da cadeia alimentar. A legislação vigente (Resolução 
CONAMA no 257/1999) regulamenta o destino de pilhas e 
baterias após seu esgotamento energético e determina aos 
fabricantes e/ou importadores a quantidade máxima 
permitida desses metais em cada tipo de pilha/bateria, 
porém o problema ainda persiste. 
Disponível em: http://www.mma.gov.br.  
Acesso em: 11 jul. 2009 (adaptado). 
Uma medida que poderia contribuir para acabar 
definitivamente com o problema da poluição ambiental por 
metais pesados relatado no texto seria 
A deixar de consumir aparelhos elétricos que utilizem 
pilha ou bateria como fonte de energia. 
B usar apenas pilhas ou baterias recarregáveis e de vida 
útil longa e evitar ingerir alimentos contaminados, 
especialmente peixes. 
C devolver pilhas e baterias, após o esgotamento da 
energia armazenada, à rede de assistência técnica 
especializada para repasse a fabricantes e/ou 
importadores. 
D criar nas cidades, especialmente naquelas com mais 
de 100 mil habitantes, pontos estratégicos de coleta de 
baterias e pilhas, para posterior repasse a fabricantes 
e/ou importadores. 
E exigir que fabricantes invistam em pesquisa para a 
substituição desses metais tóxicos por substâncias 
menos nocivas ao homem e ao ambiente, e que não 
sejam bioacumulativas."
2009,1,Questão 24,"Umidade relativa do ar é o termo usado para 
descrever a quantidade de vapor de água contido na 
atmosfera. Ela é definida pela razão entre o conteúdo real 
de umidade de uma parcela de ar e a quantidade de 
umidade que a mesma parcela de ar pode armazenar na 
mesma temperatura e pressão quando está saturada de 
vapor, isto é, com 100% de umidade relativa. O gráfico 
representa a relação entre a umidade relativa do ar e sua 
temperatura ao longo de um período de 24 horas em um 
determinado local. 
 
 
 
Considerando-se as informações do texto e do gráfico, 
conclui-se que 
A a insolação é um fator que provoca variação da 
umidade relativa do ar. 
B o ar vai adquirindo maior quantidade de vapor de água 
à medida que se aquece. 
C a presença de umidade relativa do ar é diretamente 
proporcional à temperatura do ar. 
D a umidade relativa do ar indica, em termos absolutos, 
a quantidade de vapor de água existente na 
atmosfera. 
E a variação da umidade do ar se verifica no verão, e 
não no inverno, quando as temperaturas permanecem 
baixas."
2009,1,Questão 25,"Os planos de controle e erradicação de doenças em 
animais envolvem ações de profilaxia e dependem em 
grande medida da correta utilização e interpretação de 
testes diagnósticos. O quadro mostra um exemplo 
hipotético de aplicação de um teste diagnóstico. 
 
 condição real dos animais 
resultado 
do teste infectado não infectado 
total 
positivo 45 38       83 
negativo   5 912     917 
total 50 950 1.000 
Manual Técnico do Programa Nacional de Controle e Erradicação da Brucelose e da 
Tuberculose Animal – PNCEBT. Brasília: Ministério da Agricultura, Pecuária e 
Abastecimento, 2006 (adaptado). 
Considerando que, no teste diagnóstico, a sensibilidade é 
a probabilidade de um animal infectado ser classificado 
como positivo e a especificidade é a probabilidade de um 
animal não infectado ter resultado negativo, a interpretação 
do quadro permite inferir que 
A a especificidade aponta um número de 5 falsos 
positivos. 
B o teste, a cada 100 indivíduos infectados, classificaria 
90 como positivos. 
C o teste classificaria 96 como positivos em cada 100 
indivíduos não infectados. 
D ações de profilaxia são medidas adotadas para o 
tratamento de falsos positivos. 
E testes de alta sensibilidade resultam em maior número 
de animais falsos negativos comparado a um teste de 
baixa sensibilidade."
2009,1,Questão 26,"O processo de industrialização tem gerado sérios 
problemas de ordem ambiental, econômica e social, entre 
os quais se pode citar a chuva ácida. Os ácidos 
usualmente presentes em maiores proporções na água da 
chuva são o H2CO3, formado pela reação do CO2 
atmosférico com a água, o HNO3, o HNO2, o H2SO4 e o 
H2SO3. Esses quatro últimos são formados principalmente 
a partir da reação da água com os óxidos de nitrogênio e 
de enxofre gerados pela queima de combustíveis fósseis.   
 
A formação de chuva mais ou menos ácida depende não 
só da concentração do ácido formado, como também do 
tipo de ácido. Essa pode ser uma informação útil na 
elaboração de estratégias para minimizar esse problema 
ambiental. Se consideradas concentrações idênticas, quais 
dos ácidos citados no texto conferem maior acidez às 
águas das chuvas? 
A HNO3 e HNO2. 
B H2SO4 e H2SO3. 
C H2SO3 e HNO2. 
D H2SO4 e HNO3. 
E H2CO3 e H2SO3."
2009,1,Questão 27,"O ônibus espacial Atlantis foi lançado ao espaço 
com cinco astronautas a bordo e uma câmera nova, que 
iria substituir uma outra danificada por um curto-circuito no 
telescópio Hubble. Depois de entrarem em órbita a 560 km 
de altura, os astronautas se aproximaram do Hubble. Dois 
astronautas saíram da Atlantis e se dirigiram ao telescópio. 
Ao abrir a porta de acesso, um deles exclamou: “Esse 
telescópio tem a massa grande, mas o peso é pequeno.”  
 
 
 
Considerando o texto e as leis de Kepler, pode-se afirmar 
que a frase dita pelo astronauta  
A se justifica porque o tamanho do telescópio determina 
a sua massa, enquanto seu pequeno peso decorre da 
falta de ação da aceleração da gravidade.    
B se justifica ao verificar que a inércia do telescópio é 
grande comparada à dele próprio, e que o peso do 
telescópio é pequeno porque a atração gravitacional 
criada por sua massa era pequena.   
C não se justifica, porque a avaliação da massa e do 
peso de objetos em órbita tem por base as leis de 
Kepler, que não se aplicam a satélites artificiais. 
D não se justifica, porque a força-peso é a força exercida 
pela gravidade terrestre, neste caso, sobre o 
telescópio e é a responsável por manter o próprio 
telescópio em órbita. 
E não se justifica, pois a ação da força-peso implica a 
ação de uma força de reação contrária, que não existe 
naquele ambiente. A massa do telescópio poderia ser 
avaliada simplesmente pelo seu volume."
2009,1,Questão 28,"Uma pesquisadora deseja reflorestar uma área de 
mata ciliar quase que totalmente desmatada. Essa 
formação vegetal é um tipo de floresta muito comum nas 
margens de rios dos cerrados no Brasil central e, em seu 
clímax, possui vegetação arbórea perene e apresenta 
dossel fechado, com pouca incidência luminosa no solo e 
nas plântulas. Sabe-se que a incidência de luz, a 
disponibilidade de nutrientes e a umidade do solo são os 
principais fatores do meio ambiente físico que influenciam 
no desenvolvimento da planta. Para testar unicamente os 
efeitos da variação de luz, a pesquisadora analisou, em 
casas de vegetação com condições controladas, o 
desenvolvimento de plantas de 10 espécies nativas da 
região desmatada sob quatro condições de luminosidade: 
uma sob sol pleno e as demais em diferentes níveis de 
sombreamento. Para cada tratamento experimental, a 
pesquisadora relatou se o desenvolvimento da planta foi 
bom, razoável ou ruim, de acordo com critérios 
específicos. Os resultados obtidos foram os seguintes: 
 
Condição de luminosidade 
Sombreamento Espécie Sol pleno 
30% 50% 90% 
1 Razoável Bom Razoável Ruim 
2 Bom Razoável Ruim Ruim 
3 Bom Bom Razoável Ruim 
4 Bom Bom Bom Bom 
5 Bom Razoável Ruim Ruim 
6 Ruim Razoável Bom Bom 
7 Ruim Ruim Ruim Razoável 
8 Ruim Ruim Razoável Ruim 
9 Ruim Razoável Bom Bom 
10 Razoável Razoável Razoável Bom 
 
Para o reflorestamento da região desmatada, 
A a espécie 8 é mais indicada que a 1, uma vez que 
aquela possui melhor adaptação a regiões com maior 
incidência de luz. 
B recomenda-se a utilização de espécies pioneiras, isto 
é, aquelas que suportam alta incidência de luz, como 
as espécies 2, 3 e 5. 
C sugere-se o uso de espécies exóticas, pois somente 
essas podem suportar a alta incidência luminosa 
característica de regiões desmatadas. 
D espécies de comunidade clímax, como as 4 e 7, são 
as mais indicadas, uma vez que possuem boa 
capacidade de aclimatação a diferentes ambientes. 
E é recomendado o uso de espécies com melhor 
desenvolvimento à sombra, como as plantas das 
espécies 4, 6, 7, 9 e 10, pois essa floresta, mesmo no 
estágio de degradação referido, possui dossel 
fechado, o que impede a entrada de luz."
2009,1,Questão 29,"Os núcleos dos átomos são constituídos de 
prótons e nêutrons, sendo ambos os principais 
responsáveis pela sua massa. Nota-se que, na maioria dos 
núcleos, essas partículas não estão presentes na mesma 
proporção. O gráfico mostra a quantidade de nêutrons (N) 
em função da quantidade de prótons (Z) para os núcleos 
estáveis conhecidos. 
 
KAPLAN, I. Física Nuclear. Rio de Janeiro: Guanabara Dois,  
1978 (adaptado). 
O antimônio é um elemento químico que possui 50 prótons 
e possui vários isótopos ― átomos que só se diferem pelo 
número de nêutrons. De acordo com o gráfico, os isótopos 
estáveis do antimônio possuem 
A entre 12 e 24 nêutrons a menos que o número de 
prótons. 
B exatamente o mesmo número de prótons e nêutrons. 
C entre 0 e 12 nêutrons a mais que o número de prótons. 
D entre 12 e 24 nêutrons a mais que o número de 
prótons. 
E entre 0 e 12 nêutrons a menos que o número de 
prótons."
2009,1,Questão 30,"É possível, com 1 litro de gasolina, usando todo o 
calor produzido por sua combustão direta, aquecer 200 
litros de água de 20 °C a 55 °C. Pode-se efetuar esse 
mesmo aquecimento por um gerador de eletricidade, que 
consome 1 litro de gasolina por hora e fornece 110 V a um 
resistor de 11 Ω, imerso na água, durante um certo 
intervalo de tempo. Todo o calor liberado pelo resistor é 
transferido à água. 
 Considerando que o calor específico da água é 
igual a 4,19 J g-1 °C-1, aproximadamente qual a quantidade 
de gasolina consumida para o aquecimento de água obtido 
pelo gerador, quando comparado ao obtido a partir da 
combustão? 
A A quantidade de gasolina consumida é igual para os 
dois casos. 
B A quantidade de gasolina consumida pelo gerador é 
duas vezes maior que a consumida na combustão. 
C A quantidade de gasolina consumida pelo gerador é 
duas vezes menor que a consumida na combustão. 
D A quantidade de gasolina consumida pelo gerador é 
sete vezes maior que a consumida na combustão. 
E A quantidade de gasolina consumida pelo gerador é 
sete vezes menor que a consumida na combustão."
2009,1,Questão 31,"O progresso da tecnologia introduziu diversos 
artefatos geradores de campos eletromagnéticos. Uma das 
mais empregadas invenções nessa área são os telefones 
celulares e smartphones. As tecnologias de transmissão de 
celular atualmente em uso no Brasil contemplam dois 
sistemas. O primeiro deles é operado entre as frequências 
de 800 MHz e 900 MHz e constitui os chamados sistemas 
TDMA/CDMA. Já a tecnologia GSM, ocupa a frequência de 
1.800 MHz. 
 
Considerando que a intensidade de transmissão e o nível 
de recepção “celular” sejam os mesmos para as 
tecnologias de transmissão TDMA/CDMA ou GSM, se um 
engenheiro tiver de escolher entre as duas tecnologias 
para obter a mesma cobertura, levando em consideração 
apenas o número de antenas em uma região, ele deverá 
escolher: 
A a tecnologia GSM, pois é a que opera com ondas de 
maior comprimento de onda. 
B a tecnologia TDMA/CDMA, pois é a que apresenta 
Efeito Doppler mais pronunciado. 
C a tecnologia GSM, pois é a que utiliza ondas que se 
propagam com maior velocidade. 
D qualquer uma das duas, pois as diferenças nas 
frequências são compensadas pelas diferenças nos 
comprimentos de onda. 
E qualquer uma das duas, pois nesse caso as 
intensidades decaem igualmente da mesma forma, 
independentemente da frequência."
2009,1,Questão 32,"Considere um equipamento capaz de emitir 
radiação eletromagnética com comprimento de onda bem 
menor que a da radiação ultravioleta. Suponha que a 
radiação emitida por esse equipamento foi apontada para 
um tipo específico de filme fotográfico e entre o 
equipamento e o filme foi posicionado o pescoço de um 
indivíduo. Quanto mais exposto à radiação, mais escuro se 
torna o filme após a revelação. Após acionar o 
equipamento e revelar o filme, evidenciou-se a imagem 
mostrada na figura abaixo.  
 
 
 
Dentre os fenômenos decorrentes da interação entre a 
radiação e os átomos do indivíduo que permitem a 
obtenção desta imagem inclui-se a 
A absorção da radiação eletromagnética e a 
consequente ionização dos átomos de cálcio, que se 
transformam em átomos de fósforo. 
B maior absorção da radiação eletromagnética pelos 
átomos de cálcio que por outros tipos de átomos. 
C maior absorção da radiação eletromagnética pelos 
átomos de carbono que por átomos de cálcio. 
D maior refração ao atravessar os átomos de carbono 
que os átomos de cálcio. 
E maior ionização de moléculas de água que de átomos 
de carbono."
2009,1,Questão 33,"Os ratos Peromyscus polionotus encontram-se distribuídos em ampla região na América do Norte. A pelagem de 
ratos dessa espécie varia do marrom claro até o escuro, sendo que os ratos de uma mesma população têm coloração muito 
semelhante. Em geral, a coloração da pelagem também é muito parecida à cor do solo da região em que se encontram, que 
também apresenta a mesma variação de cor, distribuída ao longo de um gradiente sul-norte. Na figura, encontram-se 
representadas sete diferentes populações de P. polionotus. Cada população é representada pela pelagem do rato, por uma 
amostra de solo e por sua posição geográfica no mapa. 
 
 
MULLEN, L. M.; HOEKSTRA, H. E. Natural selection along an environmental gradient: a classic cline in mouse pigmentation. Evolution, 2008. 
O mecanismo evolutivo envolvido na associação entre cores de pelagem e de substrato é 
A a alimentação, pois pigmentos de terra são absorvidos e alteram a cor da pelagem dos roedores. 
B o fluxo gênico entre as diferentes populações, que mantém constante a grande diversidade interpopulacional. 
C a seleção natural, que, nesse caso, poderia ser entendida como a sobrevivência diferenciada de indivíduos com 
características distintas. 
D a mutação genética, que, em certos ambientes, como os de solo mais escuro, têm maior ocorrência e capacidade de 
alterar significativamente a cor da pelagem dos animais. 
E a herança de caracteres adquiridos, capacidade de organismos se adaptarem a diferentes ambientes e transmitirem 
suas características genéticas aos descendentes."
2009,1,Questão 34,"O lixo orgânico de casa – constituído de restos de verduras, frutas, legumes, cascas de ovo, aparas de grama, 
entre outros –, se for depositado nos lixões, pode contribuir para o aparecimento de animais e de odores indesejáveis. 
Entretanto, sua reciclagem gera um excelente adubo orgânico, que pode ser usado no cultivo de hortaliças, frutíferas e 
plantas ornamentais. A produção do adubo ou composto orgânico se dá por meio da compostagem, um processo simples 
que requer alguns cuidados especiais. O material que é acumulado diariamente em recipientes próprios deve ser revirado 
com auxílio de ferramentas adequadas, semanalmente, de forma a homogeneizá-lo. É preciso também umedecê-lo 
periodicamente. O material de restos de capina pode ser intercalado entre uma camada e outra de lixo da cozinha. Por meio 
desse método, o adubo orgânico estará pronto em aproximadamente dois a três meses. 
Como usar o lixo orgânico em casa? Ciência Hoje, v. 42, jun. 2008 (adaptado). 
Suponha que uma pessoa, desejosa de fazer seu próprio adubo orgânico, tenha seguido o procedimento descrito no texto, 
exceto no que se refere ao umedecimento periódico do composto. Nessa situação, 
A o processo de compostagem iria produzir intenso mau cheiro. 
B o adubo formado seria pobre em matéria orgânica que não foi transformada em composto. 
C a falta de água no composto vai impedir que microrganismos decomponham a matéria orgânica. 
D a falta de água no composto iria elevar a temperatura da mistura, o que resultaria na perda de nutrientes essenciais. 
E apenas microrganismos que independem de oxigênio poderiam agir sobre a matéria orgânica e transformá-la em 
adubo."
2009,1,Questão 35,"O Sol representa uma fonte limpa e inesgotável de 
energia para o nosso planeta. Essa energia pode ser 
captada por aquecedores solares, armazenada e 
convertida posteriormente em trabalho útil. Considere 
determinada região cuja insolação — potência solar 
incidente na superfície da Terra — seja de 800 watts/m2. 
Uma usina termossolar utiliza concentradores solares 
parabólicos que chegam a dezenas de quilômetros de 
extensão. Nesses coletores solares parabólicos, a luz 
refletida pela superfície parabólica espelhada é focalizada 
em um receptor em forma de cano e aquece o óleo contido 
em seu interior a 400 °C. O calor desse óleo é transferido 
para a água, vaporizando-a em uma caldeira. O vapor em 
alta pressão movimenta uma turbina acoplada a um 
gerador de energia elétrica. 
 
 
 
Considerando que a distância entre a borda inferior e a 
borda superior da superfície refletora tenha 6 m de largura 
e que focaliza no receptor os 800 watts/m2 de radiação 
provenientes do Sol, e que o calor específico da água é  
1 cal g-1 ºC-1 = 4.200 J kg-1 ºC-1, então o comprimento linear 
do refletor parabólico necessário para elevar a temperatura 
de 1 m3 (equivalente a 1 t) de água de 20 °C para 100 °C, 
em uma hora, estará entre 
A 15 m e 21 m. 
B 22 m e 30 m. 
C 105 m e 125 m. 
D 680 m e 710 m. 
E 6.700 m e 7.150 m."
